,created_at,text,favorite_count,retweet_count,populer_text,populer_retweet,populer_favorite,Populer
0,2021-12-25 10:18:41+00:00, قصة عجيبة واحد ع ه ثمانين سنة وما يطلع من البيت حتي يعلم امه وين رايح   شوفوا وش صار له نهايكاس عرب ,0,26,False,False,False,Unknown
1,2021-12-25 10:18:11+00:00, كاس عرب كاسالعالم   ,0,9,False,False,False,Unknown
2,2021-12-25 10:17:55+00:00, مشاركتي مع المذيع المتالق خالدالغندور برنامج زملكاوي عبر قناة ناديالزمالك والحديث عن مشاركة الامارات في كاس عرب,0,1,False,False,False,Unknown
3,2021-12-25 10:16:33+00:00, سؤال لمن يهمه الا ليش العماله المنزلية لما توصل يتم حجرها لمدة اسبوعين او اقل علي نفقة الكفيل بينما بقية مشجعين,0,93,False,True,False,Unknown
4,2021-12-25 10:16:29+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
5,2021-12-25 10:16:05+00:00,   تشكيلة المنتخبين جزائر   و مصر   كاس عرب كاس عرب ,0,26,False,False,False,Unknown
6,2021-12-25 10:15:40+00:00, واله صحيح انا مازلت مبرونشي مع كاس عرب هي التي فيها عرب افارقة و عرب اسيا  ه  ,0,0,False,False,False,Unknown
7,2021-12-25 10:15:21+00:00, شكلك ما شفت كاس عرب ,0,0,False,False,False,Unknown
8,2021-12-25 10:15:19+00:00, الجماعة لي قالت المنتخب جزائر لي لعب كاس عرب   ناقصو غير محرز تفضلو اليكم الخط الرعبجايكم   ,0,4,False,False,False,Unknown
9,2021-12-25 10:13:12+00:00, و اله هي اخر اهتماماتي لما رايت مصير كاس عرب,0,0,False,False,False,Unknown
10,2021-12-25 10:13:04+00:00, واله صحيح انا مازلت مبرونشي مع كاس عرب هي التي فيها عرب افارقة و عرب اسيا  ه  ,0,0,False,False,False,Unknown
11,2021-12-25 10:12:48+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
12,2021-12-25 10:12:43+00:00,دافع عن حبيبته فقتل بين يديها كاس عرب عاجل وظائف حفله هيرنيوز هرنيوز اخبار طفله مصر القاهره ,0,0,False,False,False,Unknown
13,2021-12-25 10:12:27+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
14,2021-12-25 10:11:57+00:00,طبيب مصري يقتل والدته بطريقة وعة ويطعن والده كاس عرب عاجل وظائف حفله هيرنيوز هرنيوز اخبار طفله ,0,0,False,False,False,Unknown
15,2021-12-25 10:11:57+00:00,مقتل مصرين رمياً بالرصاص في الشارع والامن يتحرك كاس عرب عاجل وظائف حفله هيرنيوز هرنيوز اخبار ,0,0,False,False,False,Unknown
16,2021-12-25 10:11:57+00:00,وفاة مصرين من اسرة واحدة اثناء ذهابهم لع ة في حادث وع بالسعودية كاس عرب عاجل وظائف حفله ,0,0,False,False,False,Unknown
17,2021-12-25 10:11:35+00:00, واله صحيح انا مازلت مبرونشي مع كاس عرب هي التي فيها عرب افارقة و عرب اسيا  ه  ,0,0,False,False,False,Unknown
18,2021-12-25 10:10:17+00:00, كيف لا يعود افضل لاعب في بطولة كاس عرب كيف لا يعود ثاني هداف في كاس عرب كيف لايعود الماهر ال ,0,0,False,False,False,Unknown
19,2021-12-25 10:08:16+00:00, معليش المهم حنا رجال عليكم وما نطبعوش مع اسرائيل ورنبحاكم في كاس عرب ,0,0,False,False,False,Unknown
20,2021-12-25 10:06:48+00:00, سطر العنابي اليوم انجاز كروي ميز الف الف مبروك لشعب القطري ولجماهير عربية وهاردلك لمنتخب الامارات الشقيق وفالكم الك,0,135,False,True,False,Unknown
21,2021-12-25 10:05:48+00:00, بالنسبالي عملت نفسي مسمعتش ولا شوفت حاجه لا ده من حقدهم وغلهم علي الاهلي لا منتخب جزائر نفسه رفع ع ,0,0,False,False,False,Unknown
22,2021-12-25 10:04:33+00:00, هل اصبحت بطولة كاس عرب ودية بعد ان فازت بها جزائر ام ماذا كاس افريقيا لمحلين لم ا ,1,0,False,False,False,Unknown
23,2021-12-25 10:03:31+00:00, عندكم كاس افريقيا عندكم كاس عرب اسمحلي مانقدرش نجاوبك  ,0,0,False,False,False,Unknown
24,2021-12-25 10:03:11+00:00, كاين لاعبين اول ة يستدعيهم من بطولة كاس عرب,0,0,False,False,False,Unknown
25,2021-12-25 10:01:57+00:00, لوسيل انفوجرافيك كاس عرب مكاسب تنظيمية واقتصادية ,0,3,False,False,False,Unknown
26,2021-12-25 10:01:54+00:00, لا يهم الا ادا كانتكاس المفترضة ستقع بين نفس الايدي التي وقعت فيها كاس عرب ال اخر اهتماماتي,0,0,False,False,False,Unknown
27,2021-12-25 10:01:54+00:00,  الجيل المبهر يختم النسخة ال من مهرجان الشباب تحت شعار كلنا معاً محتفيا بالتضامن عربي وذلك من خ,0,8,False,False,False,Unknown
28,2021-12-25 10:01:29+00:00, الفيفا يختار لاعب منتخبنا يزن النعيمات ضمن تقريره عن نجوم اظهرتهم كاس عرب في قطر   ,0,18,False,False,False,Unknown
29,2021-12-25 09:57:32+00:00, يا اخي اتبع ترتيب الفيفا التي هي وصية علي كرة القدم العالمية بلا ما تعمل الفتنة بمادا فاز منتخب جزائر في ,0,0,False,False,False,Unknown
30,2021-12-25 09:56:08+00:00, انا علي استعداد دعم منتخبقطر بالافكار والمقترحات والتطوير في تدريب كرة القدم وجعل قطر تفوز في ,0,0,False,False,False,Unknown
31,2021-12-25 09:53:13+00:00, تمنيت استدعاء الاعب الشاب مزياني الذي ظهر في كاس عرب باداء مشرف,0,0,False,False,False,Unknown
32,2021-12-25 09:51:44+00:00, هنا ابطال عرب   جزائر كاس عرب ,0,84,False,True,False,Unknown
33,2021-12-25 09:50:55+00:00, هناك لاعبين تم استدعائهم لاول ة بسب ادائهم الخرافي في كاس عرب لاعبو المنتخب الاول الاساسين ,1,0,False,False,False,Unknown
34,2021-12-25 09:50:52+00:00, بالدوري القطري هكذا كان استقبال جمال بلمعري و ياسين براهيمي الفائزان بلقب كاس عرب رفقة منتخب بلادهما جزائر ,0,3,True,False,False,Unknown
35,2021-12-25 09:50:49+00:00,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,0,101,True,True,False,Unknown
36,2021-12-25 09:50:28+00:00, يجب ان يكون الاعب صلب جدا لان منافسة كاس افريقيا تختلف تمام علي منافسات كاس عرب و لعالم الفرق الا ,0,0,False,False,False,Unknown
37,2021-12-25 09:49:41+00:00, هل تعلم ان اقوي حضور جماهيري حتي الان بكاس عرب كان يوم امس في مباراة مصر و جزائر   كاس عرب كاس عرب,0,2,False,False,False,Unknown
38,2021-12-25 09:49:21+00:00, مزلتوا في اوهامكم نورمالمون من كاس عرب تبلعوا فامكم,0,0,False,False,False,Unknown
39,2021-12-25 09:48:38+00:00, بالفيديو   م شرفي لثنائي جزائر ياسينبراهيمي و جمالبلع ي ابطال كاس عرب خلال مباراة نادي قطر الريان في,0,1,True,False,False,Unknown
40,2021-12-25 09:46:39+00:00, ليس هناك فخرا لي مثلك يا سفيرتنا الغاليه نفخر ونفتخر بالفنانة السعوديه المبدعه سلوي حجر بحصولها علي الفوز في بطولة كاس,0,1,False,False,False,Unknown
41,2021-12-25 09:46:16+00:00, بالنسبة لمن يري ان سعيود يستحق مكانة في القائمة نخبره بانه يعاني من اصابة كما نشر ناديه الطائي السعودي قبل يومين,0,7,False,False,False,Unknown
42,2021-12-25 09:46:16+00:00,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,0,101,True,True,False,Unknown
43,2021-12-25 09:45:50+00:00,ياربي بس ما صدقنا كاس عرب خلص عشان نشوف الزمالك يقوم يجينا توقف ٤٥ يوم لكاس الام هيوحشنا الزمالك بجد فترة هتكو ,0,0,False,False,False,Unknown
44,2021-12-25 09:45:49+00:00,بالفيديو   م شرفي لثنائي جزائر ياسينبراهيمي و جمالبلع ي ابطال كاس عرب خلال مباراة نادي قطر الريان ,23,1,True,False,True,Unknown
45,2021-12-25 09:44:54+00:00, افه ال ء اثنتان الف كاس وحب كيس والنفوس اليا بغيت تعرفها ارم الفلوس ينكشف زيف الشعارات لا حمي الوطيس ترجع الاذناب اذناب و,0,1,False,False,False,Unknown
46,2021-12-25 09:43:57+00:00, الهُ اكبر شاهد مقطع الفيديو الخاص يظهر شرطة الكيان الصهيوني يعدم شاب فلسطيني في باب العمود بمدينة القدس المحتلة العراق,0,32,False,False,False,Unknown
47,2021-12-25 09:43:48+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
48,2021-12-25 09:43:42+00:00,بن دبكة الذي تالق في كاس عرب و قدم اضافة كبيرة جدا مكان بوداوي الذي يلعب في نادي نيس ايهما افضل وتراه يقدم دعما ,3,0,False,False,True,Unknown
49,2021-12-25 09:42:59+00:00, سؤال لمن يهمه الا ليش العماله المنزلية لما توصل يتم حجرها لمدة اسبوعين او اقل علي نفقة الكفيل بينما بقية مشجعين,0,93,False,True,False,Unknown
50,2021-12-25 09:42:23+00:00, ريتويت اذا كنت متفق ان منتخب المغرب في كرة القدم هو برازيل عرب   كاس عرب كاس عربقطر كاس,0,129,False,True,False,Unknown
51,2021-12-25 09:39:30+00:00, الف مبروك بتواجد مع المنتخب الاول ويعود تواجدك ضمن القائمة بالمستوي الرائع الذي قدمته بطولة كاس عرب بالتوفيق ان شاء اله,0,0,False,False,False,Unknown
52,2021-12-25 09:38:16+00:00, الموقع الرسمي ل كاسالعالم الاعب اوليفاركاوسكاو من ابرز المواهب عربية القادمة والّتي اثبت تالقها بطولة ,0,1,False,False,False,Unknown
53,2021-12-25 09:38:08+00:00,الموقع الرسمي ل كاسالعالم الاعب اوليفاركاوسكاو من ابرز المواهب عربية القادمة والّتي اثبت تالقها ب ,8,1,False,False,True,Unknown
54,2021-12-25 09:37:35+00:00, فيفا يختار احمد رفعت ضمن ابرز الاعبين الذين شاركوا في كاس عرب ,0,9,False,False,False,Unknown
55,2021-12-25 09:37:06+00:00, ابارك لمنتخب جزائر فوزه المستحق بكاس عرب كانت بطولة ميزة عكست تطور الكرة عربية ونتطلّع لقائكم العام الق,0,4155,False,True,False,Unknown
56,2021-12-25 09:34:32+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
57,2021-12-25 09:33:56+00:00, سؤال لمن يهمه الا ليش العماله المنزلية لما توصل يتم حجرها لمدة اسبوعين او اقل علي نفقة الكفيل بينما بقية مشجعين,0,93,False,True,False,Unknown
58,2021-12-25 09:31:17+00:00, واله بجد بزعل لما الاقي منتخبات بامكانيات اقل بسنين ضوئية عن مصر بتعرف تطلع جيل ياكل ال ,1,0,False,False,False,Unknown
59,2021-12-25 09:30:41+00:00, بيقلدوا فريق جزائر الذي اهدي كاس عرب لفلسطين و هم و المغرب عربي اجمع لم يقدموا شيء لقضية الفلس ,0,0,False,False,False,Unknown
60,2021-12-25 09:29:48+00:00, كاس عرب ا,0,0,False,False,False,Unknown
61,2021-12-25 09:29:00+00:00,منتخب قطر الاولي خليجيًا في تصنيف الفيفا العالمي كاس عرب كاسالعالم ,0,0,False,False,False,Unknown
62,2021-12-25 09:27:50+00:00,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,0,101,True,True,False,Unknown
63,2021-12-25 09:27:40+00:00,  ⃣الاسطورة محمد الدعيع يدافع عن قرار عدم العب بالفريق الاساسي في كاس عرب لان الهدف الرئيسي هو التاهل لكاس العالم وم,0,25,False,False,False,Unknown
64,2021-12-25 09:26:55+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
65,2021-12-25 09:26:35+00:00, خاص   نادي العين الاماراتي مهتم بالتعاقد مع بدربانون واكد لي احد المصادر الخبر منذ فترة وان المفاوضات والاتصالات,0,33,False,False,False,Unknown
66,2021-12-25 09:21:47+00:00,ليس هناك فخرا لي مثلك يا سفيرتنا الغاليه نفخر ونفتخر بالفنانة السعوديه المبدعه سلوي حجر بحصولها علي الفوز في بطو ,2,1,False,False,False,Unknown
67,2021-12-25 09:20:06+00:00, حظوظه قوية جدا واصبحت اقوي بعد عودة براهيمي وكذلك العديد من الاعبين من الرديف الذين اثبتو جدارتهم في كاس عرب,0,0,False,False,False,Unknown
68,2021-12-25 09:19:29+00:00, افضل فريق عربي بعد الفريق الرديف جزائر الحاصل علي كاس عرب هو الفريق جزائر الاول الحاصل علي كاس افريقيا,3,0,True,False,True,Unknown
69,2021-12-25 09:15:25+00:00, من النجوم الذين تالقوا في كاس عرب   هل توافقون   ,0,56,False,True,False,Unknown
70,2021-12-25 09:15:16+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
71,2021-12-25 09:12:41+00:00, فيفا يختار احمد رفعت ضمن ابرز الاعبين الذين شاركوا في كاس عرب ,0,9,False,False,False,Unknown
72,2021-12-25 09:09:26+00:00, قوليا اولدي كيفاش عرفتيني انا هو الرئيس الفعلي لجزائر بلايلي يرد العالم كله يعرف ان جزائر يسيرها العسكر  ,0,3,False,False,False,Unknown
73,2021-12-25 09:08:31+00:00, سمو الشيخ جاسم بن حمد بن خليفه ال ثاني هو يستحق لقب شخصية عام م بعد النجاح الباهر الذي حقه في تنظيم ك,0,1,False,False,False,Unknown
74,2021-12-25 09:08:23+00:00, سمو الشيخ جاسم بن حمد بن خليفه ال ثاني هو يستحق لقب شخصية عام م بعد النجاح الباهر الذي حقه في ,7,1,False,False,True,Unknown
75,2021-12-25 09:07:59+00:00, سؤال لمن يهمه الا ليش العماله المنزلية لما توصل يتم حجرها لمدة اسبوعين او اقل علي نفقة الكفيل بينما بقية مشجعين,0,93,False,True,False,Unknown
76,2021-12-25 09:06:33+00:00,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,0,101,True,True,False,Unknown
77,2021-12-25 09:06:30+00:00,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,0,101,True,True,False,Unknown
78,2021-12-25 09:06:10+00:00, دحيم مايدري وش يسوي كاس عرب ساميالجابر نوافالتمياط الفيفا كاسالعالملاندية الهلالالنصر جخير چمعان شيهان م,0,39,False,False,False,Unknown
79,2021-12-25 09:05:15+00:00, مضر واصحاب المستوي الرفيع في كرة القدم كاس عرب ساميالجابر نوافالتمياط الفيفا كاسالعالم,0,78,False,True,False,Unknown
80,2021-12-25 09:04:22+00:00,نحن الكرة استبليت بنا ما نحن استبلينا بها وانا اشاهد ملاعب كاس عرب لي في قطر احس فيني غصة كشخص متابع لرياضة ,0,0,False,False,False,Unknown
81,2021-12-25 08:59:38+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
82,2021-12-25 08:58:54+00:00,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,0,101,True,True,False,Unknown
83,2021-12-25 08:57:53+00:00, بقمصان مطبوع عليها اعلام الدول بما فيها علم «اسرائيل» محمد ابوتريكة يغيب عن مباراة استعراضية جمعت نجوم عرب ضد نجو,0,61,False,True,False,Unknown
84,2021-12-25 08:57:39+00:00, محاربو الصحراء يواصلون الانتصارات ويرفعون كاس عرب لاول ة بعد اداء رائع خلال البطولة  وفي لفته رائعه«الكاس هدية م,0,39,False,False,False,Unknown
85,2021-12-25 08:57:27+00:00, وجهكم قلبكم كي عادت كاس عرب برك,0,0,False,False,False,Unknown
86,2021-12-25 08:56:02+00:00, وبحكم انه كاس عرب مولود جديد لقطر بسنة,0,0,False,False,False,Unknown
87,2021-12-25 08:55:12+00:00, قبل بطولة كاس عرب انتشر تقرير رقمي باخطاء رقمية كارثية منها مش حاطين اسم بشارعبداله الي سجل اهداف اختراع لاع,0,2,False,False,False,Unknown
88,2021-12-25 08:54:50+00:00, قبل بطولة كاس عرب انتشر تقرير رقمي باخطاء رقمية كارثية منها مش حاطين اسم بشارعبداله الي سجل اهداف اختراع لاع,0,2,False,False,False,Unknown
89,2021-12-25 08:53:37+00:00,قبل بطولة كاس عرب انتشر تقرير رقمي باخطاء رقمية كارثية منها مش حاطين اسم بشارعبداله الي سجل اهداف ا ,4,2,False,False,True,Unknown
90,2021-12-25 08:53:30+00:00,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,0,101,True,True,False,Unknown
91,2021-12-25 08:51:09+00:00, فيما كوريا الشرقية هازين كاس عرب يدورو يتصورو معاه الدق تم خدام  سمعو الجديد وجهت جامعة الدول عربية مذكرة الي,0,4,False,False,False,Unknown
92,2021-12-25 08:47:41+00:00,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,0,101,True,True,False,Unknown
93,2021-12-25 08:47:25+00:00,افه ال ء اثنتان الف كاس وحب كيس والنفوس اليا بغيت تعرفها ارم الفلوس ينكشف زيف الشعارات لا حمي الوطيس ترجع الاذ ,0,1,False,False,False,Unknown
94,2021-12-25 08:46:42+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
95,2021-12-25 08:46:05+00:00, فرحة بلايلي من زاوية اخري كاس عرب ,0,63,False,True,False,Unknown
96,2021-12-25 08:45:17+00:00,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,0,101,True,True,False,Unknown
97,2021-12-25 08:44:58+00:00, قائمة منتخب جزائر جمال بلماضي مزج ما بين كاس عرب وباقي المجموعة التي تلعب معه باست ار   ,0,19,True,False,False,Unknown
98,2021-12-25 08:43:57+00:00, م شرفي من لاعبي فريق نادي قطر الريان لثنائي ياسين براهيمي جمال بلع ي بعد تويجهما رفقة جزائر بلقب كاس عرب ,0,1,True,False,False,Unknown
99,2021-12-25 08:41:51+00:00,   م شرفي من لاعبي فريقي قطر الريان لثنائي   جزائر ياسين براهيمي جمال ب,0,122,True,True,False,Unknown
100,2021-12-25 08:41:27+00:00, هذه قطر التي احتضنت كاس عرب وقريبا ستحتضن كاس العالم فقط كيف هو حال البلدان عربية الافريقية التي شاركت في البطولة وخ,0,3,False,False,False,Unknown
101,2021-12-25 08:41:17+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
102,2021-12-25 08:38:36+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
103,2021-12-25 08:33:42+00:00,ناديسباقاتالخيل كاسوليالعهد سباق الخيل علي كاسي سمو ولي العهد بنسخته ال صحيفة نبض عرب ,0,0,False,False,False,Unknown
104,2021-12-25 08:33:15+00:00, الم غلق الحدود وقطع الغاز واسقاط طائرات الاطفال كاميكاز وزيدلهم كاس عرب جزائر لا تكلم وتسب جزائر تعرف غير الميدان,0,0,False,False,False,Unknown
105,2021-12-25 08:32:48+00:00, بالدوري القطري هكذا كان استقبال جمال بلمعري و ياسين براهيمي الفائزان بلقب كاس عرب رفقة منتخب بلادهما جزائر ,0,3,True,False,False,Unknown
106,2021-12-25 08:31:27+00:00, ه علاه حابين تكذبو علي رواحكم قاله نصف التشكيلة بعض الاعبين تالقوا في كاس عرب فت ,0,0,False,False,False,Unknown
107,2021-12-25 08:29:45+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
108,2021-12-25 08:29:30+00:00, لوسيل انفوجرافيك كاس عرب مكاسب تنظيمية واقتصادية ,0,3,False,False,False,Unknown
109,2021-12-25 08:28:44+00:00, بالدوري القطري هكذا كان استقبال جمال بلمعري و ياسين براهيمي الفائزان بلقب كاس عرب رفقة منتخب بلادهما جزائر ,0,3,True,False,False,Unknown
110,2021-12-25 08:28:29+00:00,بالدوري القطري هكذا كان استقبال جمال بلمعري و ياسين براهيمي الفائزان بلقب كاس عرب رفقة منتخب بلادهما جزائر ,11,3,True,False,True,Unknown
111,2021-12-25 08:25:03+00:00,ومازال العرض مست ا مازال الخطيب والاهلي في رعب من لقاء بيراميدزومكن يلغوا الدوري كمان ولن تصلح الري ,0,0,False,False,False,Unknown
112,2021-12-25 08:23:41+00:00,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,0,101,True,True,False,Unknown
113,2021-12-25 08:22:03+00:00,نصفهم من الذين شاركوا في كاس عرب في قطر هكذا يتم الاستفادة من البطولات تجهيز لاعبين تحتاجهم قريباً وليس بع ,0,0,False,False,False,Unknown
114,2021-12-25 08:20:26+00:00, خاص   نادي العين الاماراتي مهتم بالتعاقد مع بدربانون واكد لي احد المصادر الخبر منذ فترة وان المفاوضات والاتصالات,0,33,False,False,False,Unknown
115,2021-12-25 08:19:06+00:00, محرز بعد غيابه عن كاس عرب يتوعد بالتوهج في كاسالامالافريقية قريباً ان شاء اله   ملعبلكلالر,0,1,False,False,False,Unknown
116,2021-12-25 08:18:33+00:00, يا احمد ملهاش علاقه بالوطنية اصلهم مش هيحاربوا ولا ع الجبهة زي ما لاعبي ال ,0,0,False,False,False,Unknown
117,2021-12-25 08:17:59+00:00, الشباب المسؤولين عن تنظيم كاس عرب  ,0,0,False,False,False,Unknown
118,2021-12-25 08:17:43+00:00, شي رائع اله يحمي قطر وامير قطر وحكومة قطر وشعب قطر كاس العالم فخر عرب علي ارض قطر  ,0,1,True,False,False,Unknown
119,2021-12-25 08:17:15+00:00,محرز بعد غيابه عن كاس عرب يتوعد بالتوهج في كاسالامالافريقية قريباً ان شاء اله   ,23,1,False,False,True,Unknown
120,2021-12-25 08:16:53+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
121,2021-12-25 08:15:02+00:00, انها دولة قطر المتحضرك و الشعب القطري المتربي وليس الغياربن الي طالبوا بطرد الاعبين جزائرين من ,0,0,False,False,False,Unknown
122,2021-12-25 08:14:49+00:00, عماد السالمي محمد القحطاني من الهلال وهيثم عسيري من الاهلي من نتاج المشاركة في بطولة كاس عرب لو خسرنا المبارا,0,308,False,True,False,Unknown
123,2021-12-25 08:10:12+00:00,   م شرفي من لاعبي فريقي قطر الريان لثنائي   جزائر ياسين براهيمي جمال ب,0,122,True,True,False,Unknown
124,2021-12-25 08:09:45+00:00, الشئ المتفق عليه عند كبار الخبراء و المحلين و المنطق و كل العالم يضع متوج بكاس افريقيا و كاس عرب مؤ ,3,0,False,False,True,Unknown
125,2021-12-25 08:08:40+00:00,معلول بدا الموسم بالدوري مع الاهلي وبعدها تصفيات كاس العالم مع منتخب تونس وبعدها كاس عرب مع تونس تاني وبعدها السو ,1,0,False,False,False,Unknown
126,2021-12-25 08:04:30+00:00,المنتخبجزائر لاعب يزيح لاعب لاعبين تالقو في كاس عرب ضمنو مكانة في المنتخب الاول وازاحو لاعبين مثل بوداوي وتوبة ,0,0,False,False,False,Unknown
127,2021-12-25 08:04:07+00:00, الاربعه اصلا من الفريق الاول وشاركو في كاس عرب البقية لي شاركو كاس عرب هم احتياط لنجوم الاساسين,0,0,False,False,False,Unknown
128,2021-12-25 08:02:57+00:00, العب كوره انت غايب عن كاس عرب المنتخبات بشكل واضح ,0,0,False,False,False,Unknown
129,2021-12-25 08:02:44+00:00, célé Algé aprè gagné    ,0,4,False,False,False,Unknown
130,2021-12-25 08:02:43+00:00,المنتخبجزائر عرب الا مهدروش علينا ورشحونا نروحو بعيد كيما كاس عرب مكانوش شحينا لقب والا هدرو راني نخاف ,1,0,False,False,False,Unknown
131,2021-12-25 08:01:19+00:00, اله اكبر تاخر راتب الاعب وماهو يعرف يلعب والراتب لبعضهم نصف مليون ريال وفي حسابه ملاين ,0,0,False,False,False,Unknown
132,2021-12-25 08:00:20+00:00,   جزائر كاس عرب ك,0,2,False,False,False,Unknown
133,2021-12-25 07:59:57+00:00, لا يوجد احد اقوي من احد منتخب حق كاس عرب ومنتخب حق كاس افريقيا و كل لاعب ينافس علي كزه,0,0,False,False,False,Unknown
134,2021-12-25 07:57:53+00:00, مباريات كاس عرب لا تحسب ضمن سلسلة الاهزيمة رجاءا لا تنشورو معلومات مغلوطة ,0,0,False,False,False,Unknown
135,2021-12-25 07:54:00+00:00, لوسيل انفوجرافيك كاس عرب مكاسب تنظيمية واقتصادية ,0,3,False,False,False,Unknown
136,2021-12-25 07:52:37+00:00,في الوقت الذي تدك فيه برقه مازال كاس عرب يتجول ما بين مسؤولي جزائر الاشاوس في انتظار تقديمه الي فلسطين في ,0,0,False,False,False,Unknown
137,2021-12-25 07:51:05+00:00, جمال بلماضي مدرب منتخب جزائر يعلن قائمة منتخب بلاده المشاركة في كاس ام افريقيا الكاميرون وعودة ياسين براهيمي لا,0,3,True,False,False,Unknown
138,2021-12-25 07:50:09+00:00,اصبحنا واصبح الملك له والحمد له لا شريك له لا اله الا هو واليه النشور المسجدالحرام المسجدالنبوي ,0,0,False,False,False,Unknown
139,2021-12-25 07:49:09+00:00, عودة ابطال عرب الي الديار   استقبال حافل وتاريخي لبعثة منتخب جزائر عند عودتها الي الديار   كيف تصِف هذا الاستقبا,0,1106,False,True,False,Unknown
140,2021-12-25 07:49:03+00:00,اصبحنا واصبح الملك له والحمد له لا شريك له لا اله الا هو واليه النشور المسجدالحرام المسجدالنبوي ,0,0,False,False,False,Unknown
141,2021-12-25 07:49:01+00:00,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,0,101,True,True,False,Unknown
142,2021-12-25 07:48:19+00:00,قوة المنتخب الوطني جزائر  اصبحت في لياقته البدنية والخط التقنية في كاس  عرب الاخيرة الفريق الذي لعب دقائق ,1,0,False,False,False,Unknown
143,2021-12-25 07:48:11+00:00, وكانت دوما ارض قطر المضيافة فال خير علينا في وفي كاس عرب فشكرا لدولة قطر علي حسن الضيافة والكرم دولة وشعبا,1,0,True,False,False,Unknown
144,2021-12-25 07:47:46+00:00,   م شرفي من لاعبي فريقي قطر الريان لثنائي   جزائر ياسين براهيمي جمال ب,0,122,True,True,False,Unknown
145,2021-12-25 07:47:38+00:00,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,0,101,True,True,False,Unknown
146,2021-12-25 07:43:34+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
